Wall time,Step,Value
1650289990.71126,449100,31.311182022094727
1650289995.800673,449600,38.88822555541992
1650290000.8770993,450100,33.69203186035156
1650290011.0838952,451100,31.172752380371094
1650290016.1553807,451600,31.358877182006836
1650290021.2338014,452100,30.474817276000977
1650290026.2902818,452600,30.26715850830078
1650290031.3618045,453100,32.56946563720703
1650290036.4332454,453600,39.77811050415039
1650290041.516699,454100,30.725400924682617
1650290046.5941236,454600,29.585927963256836
1650290051.6635678,455100,30.208953857421875
1650290056.7350085,455600,29.363155364990234
1650290061.822435,456100,31.230005264282227
1650290066.92576,456600,32.65577697753906
1650290077.1214986,457600,34.35242462158203
1650290082.233829,458100,20.775352478027344
1650290087.3172364,458600,26.927270889282227
1650290092.3836899,459100,29.734539031982422
1650290102.5754535,460100,31.521392822265625
1650290107.6648448,460600,26.346338272094727
1650290112.7572541,461100,33.026119232177734
1650290117.8696744,461600,30.115402221679688
1650290122.9600382,462100,32.7155876159668
1650290128.0394564,462600,28.97715187072754
1650290138.1773496,463600,30.154409408569336
1650290143.2547739,464100,26.80280303955078
1650290153.434625,465100,34.20683288574219
1650290158.5200734,465600,30.71639633178711
1650290163.6054752,466100,35.689796447753906
1650290168.689879,466600,30.79231071472168
1650290173.7524025,467100,33.70255661010742
1650290178.8388033,467600,27.63156509399414
1650290188.9866688,468600,27.82170867919922
1650290199.121588,469600,27.9506778717041
1650290209.2485096,470600,31.688156127929688
1650290214.3388982,471100,30.069765090942383
1650290219.4252992,471600,21.637067794799805
1650290224.5057151,472100,31.699810028076172
1650290229.611064,472600,33.27006530761719
1650290239.766915,473600,30.516204833984375
1650290244.8493261,474100,26.28719139099121
1650290249.9407132,474600,30.48050308227539
1650290260.0935664,475600,30.05622673034668
1650290265.1709898,476100,28.211822509765625
1650290270.2395248,476600,32.79088592529297
1650290275.3090012,477100,34.90234375
1650290285.525653,478100,30.735233306884766
1650290290.6100578,478600,25.495328903198242
1650290295.6894763,479100,31.946029663085938
1650290300.8087883,479600,30.913921356201172
1650290305.8941905,480100,30.776643753051758
1650290310.9835823,480600,34.2731819152832
1650290316.0779755,481100,28.886934280395508
1650290321.1753862,481600,29.802278518676758
1650290326.2836878,482100,21.989805221557617
1650290331.3521357,482600,33.3308219909668
1650290336.4445198,483100,31.67847442626953
1650290341.5388982,483600,35.32282257080078
1650290351.6907551,484600,31.382173538208008
1650290361.8406148,485600,36.12948226928711
1650290366.960955,486100,33.39872741699219
1650290377.1158214,487100,32.082664489746094
1650290382.1882887,487600,35.93505096435547
1650290387.2736611,488100,32.82611083984375
1650290392.3540769,488600,32.03757858276367
1650290397.5162742,489100,31.219240188598633
1650290402.5956929,489600,33.83904266357422
1650290407.6731167,490100,24.621145248413086
1650290412.7625077,490600,32.35744094848633
1650290417.8429234,491100,31.185623168945312
1650290422.9802084,491600,32.60158920288086
1650290428.0636375,492100,31.616548538208008
1650290433.132086,492600,29.05158042907715
1650290443.3159087,493600,33.50490188598633
1650290448.4112844,494100,31.321535110473633
1650290453.4917006,494600,34.232994079589844
1650290458.6339505,495100,28.922792434692383
1650290463.7093818,495600,26.81070327758789
1650290468.7967768,496100,32.412540435791016
1650290478.9496374,497100,34.372257232666016
1650290489.1623302,498100,28.516155242919922
1650290494.2666821,498600,27.472219467163086
1650290504.479375,499600,34.48895263671875
1650290509.5986872,500100,28.458187103271484
1650290514.7499127,500600,22.966386795043945
1650290519.8552632,501100,38.05168914794922
1650290524.9715827,501600,22.33697509765625
1650290530.078926,502100,35.12029266357422
1650290535.1483722,502600,30.158105850219727
1650290545.3302374,503600,32.462772369384766
1650290550.4365823,504100,25.651437759399414
1650290555.5209877,504600,34.64292907714844
1650290565.6908116,505600,31.86177635192871
1650290570.7861865,506100,34.041908264160156
1650290575.9005127,506600,32.44183349609375
1650290581.0148377,507100,26.97554588317871
1650290591.2404969,508100,30.006752014160156
1650290596.3388634,508600,26.47309684753418
1650290601.4492004,509100,27.436128616333008
1650290606.5435789,509600,26.15003204345703
1650290616.75328,510600,30.513227462768555
1650290621.8287091,511100,29.14550018310547
1650290626.912116,511600,30.574459075927734
1650290632.001509,512100,36.227783203125
1650290637.1098511,512600,33.511940002441406
1650290642.1942606,513100,25.551145553588867
1650290647.2816525,513600,31.298442840576172
1650290657.429519,514600,28.95667266845703
1650290662.521903,515100,34.19182205200195
1650290667.6232626,515600,32.04410934448242
1650290672.7545505,516100,25.39065170288086
1650290677.842991,516600,30.80813217163086
1650290683.0331125,517100,33.4818000793457
1650290688.1205108,517600,31.722949981689453
1650290693.2069104,518100,35.99314498901367
1650290698.2903183,518600,35.68643569946289
1650290703.3906808,519100,35.67839813232422
1650290708.4730918,519600,32.451053619384766
1650290713.5764463,520100,32.49320602416992
1650290718.676898,520600,30.670270919799805
1650290723.766332,521100,32.09926986694336
1650290728.8776646,521600,26.047170639038086
1650290734.0388649,522100,31.060659408569336
1650290739.1402264,522600,28.999221801757812
1650290749.3908165,523600,30.501920700073242
1650290754.4852202,524100,32.312225341796875
1650290759.579629,524600,27.328950881958008
1650290764.6660187,525100,32.40776443481445
1650290769.7574065,525600,34.287010192871094
1650290774.8747246,526100,36.0921516418457
1650290784.9936666,527100,30.648820877075195
1650290790.0790699,527600,35.56704330444336
1650290795.1654882,528100,34.939414978027344
1650290800.2319837,528600,33.84210968017578
